timestamp,Game,Commence Time,Market,Sportsbook,Sportsbook Line,Odds,Recommended Pick,Confidence,Edge
2026-03-31T19:11:23.224452+00:00,Charlotte Hornets at Brooklyn Nets,"Mar 31, 7:40 PM ET",Spread,FanDuel,Charlotte Hornets -17.5 (-106) vs Brooklyn Nets +17.5 (-114),Charlotte Hornets -17.5,95.0%,17.3%
2026-03-31T19:11:23.224452+00:00,Charlotte Hornets at Brooklyn Nets,"Mar 31, 7:40 PM ET",Total,FanDuel,Over 219.5 (-110) vs Under 219.5 (-110),Over 219.5,70.2%,6.4%
2026-03-31T19:11:23.224452+00:00,Dallas Mavericks at Milwaukee Bucks,"Mar 31, 8:10 PM ET",Moneyline,FanDuel,Dallas Mavericks -134 vs Milwaukee Bucks +114,Dallas Mavericks,55.1%,-2.2%
2026-03-31T19:11:23.224452+00:00,Dallas Mavericks at Milwaukee Bucks,"Mar 31, 8:10 PM ET",Spread,FanDuel,Dallas Mavericks -2 (-110) vs Milwaukee Bucks +2 (-110),Dallas Mavericks -2,56.1%,0.1%
2026-03-31T19:11:23.224452+00:00,Dallas Mavericks at Milwaukee Bucks,"Mar 31, 8:10 PM ET",Total,FanDuel,Over 229.5 (-114) vs Under 229.5 (-106),Over 229.5,54.2%,-0.7%
2026-03-31T19:11:23.224452+00:00,Toronto Raptors at Detroit Pistons,"Mar 31, 8:10 PM ET",Moneyline,FanDuel,Toronto Raptors +134 vs Detroit Pistons -158,Detroit Pistons,58.9%,-2.3%
2026-03-31T19:11:23.224452+00:00,Toronto Raptors at Detroit Pistons,"Mar 31, 8:10 PM ET",Spread,FanDuel,Toronto Raptors +3 (-110) vs Detroit Pistons -3 (-110),Detroit Pistons -3,60.7%,1.9%
2026-03-31T19:11:23.224452+00:00,Toronto Raptors at Detroit Pistons,"Mar 31, 8:10 PM ET",Total,FanDuel,Over 219.5 (-114) vs Under 219.5 (-106),Over 219.5,56.0%,0.1%
2026-03-31T19:11:23.224452+00:00,New York Knicks at Houston Rockets,"Mar 31, 8:10 PM ET",Moneyline,FanDuel,New York Knicks -110 vs Houston Rockets -106,New York Knicks,50.4%,-1.9%
2026-03-31T19:11:23.224452+00:00,New York Knicks at Houston Rockets,"Mar 31, 8:10 PM ET",Spread,FanDuel,New York Knicks -1 (-106) vs Houston Rockets +1 (-114),Houston Rockets +1,51.2%,-2.1%
2026-03-31T19:11:23.224452+00:00,New York Knicks at Houston Rockets,"Mar 31, 8:10 PM ET",Total,FanDuel,Over 217.5 (-110) vs Under 217.5 (-110),Over 217.5,50.2%,-2.3%
2026-03-31T19:11:23.224452+00:00,Cleveland Cavaliers at Los Angeles Lakers,"Mar 31, 10:40 PM ET",Moneyline,FanDuel,Cleveland Cavaliers +116 vs Los Angeles Lakers -136,Los Angeles Lakers,55.5%,-2.2%
2026-03-31T19:11:23.224452+00:00,Cleveland Cavaliers at Los Angeles Lakers,"Mar 31, 10:40 PM ET",Spread,FanDuel,Cleveland Cavaliers +2.5 (-112) vs Los Angeles Lakers -2.5 (-108),Los Angeles Lakers -2.5,56.0%,-0.0%
2026-03-31T19:11:23.224452+00:00,Cleveland Cavaliers at Los Angeles Lakers,"Mar 31, 10:40 PM ET",Total,FanDuel,Over 234.5 (-108) vs Under 234.5 (-112),Over 234.5,52.1%,-1.5%
2026-03-31T19:11:23.224452+00:00,Portland Trail Blazers at Los Angeles Clippers,"Mar 31, 11:10 PM ET",Moneyline,FanDuel,Portland Trail Blazers +176 vs Los Angeles Clippers -210,Los Angeles Clippers,65.2%,-2.6%
2026-03-31T19:11:23.224452+00:00,Portland Trail Blazers at Los Angeles Clippers,"Mar 31, 11:10 PM ET",Spread,FanDuel,Portland Trail Blazers +5.5 (-110) vs Los Angeles Clippers -5.5 (-110),Los Angeles Clippers -5.5,68.2%,4.9%
2026-03-31T19:11:23.224452+00:00,Portland Trail Blazers at Los Angeles Clippers,"Mar 31, 11:10 PM ET",Total,FanDuel,Over 227.5 (-106) vs Under 227.5 (-114),Over 227.5,56.2%,0.3%
2026-03-31T19:12:25.113847+00:00,Phoenix Suns at Orlando Magic,"Mar 31, 7:10 PM ET",Moneyline,FanDuel,Phoenix Suns +114 vs Orlando Magic -134,Orlando Magic,55.1%,-2.2%
2026-03-31T19:12:25.113847+00:00,Phoenix Suns at Orlando Magic,"Mar 31, 7:10 PM ET",Spread,FanDuel,Phoenix Suns +2.5 (-114) vs Orlando Magic -2.5 (-106),Orlando Magic -2.5,55.0%,-0.4%
2026-03-31T19:12:25.113847+00:00,Phoenix Suns at Orlando Magic,"Mar 31, 7:10 PM ET",Total,FanDuel,Over 224.5 (-112) vs Under 224.5 (-108),Over 224.5,53.3%,-1.0%
2026-03-31T19:12:25.113847+00:00,Charlotte Hornets at Brooklyn Nets,"Mar 31, 7:40 PM ET",Moneyline,FanDuel,Charlotte Hornets -2200 vs Brooklyn Nets +1100,Charlotte Hornets,92.0%,-3.7%
2026-03-31T19:12:25.113847+00:00,Charlotte Hornets at Brooklyn Nets,"Mar 31, 7:40 PM ET",Spread,FanDuel,Charlotte Hornets -17.5 (-106) vs Brooklyn Nets +17.5 (-114),Charlotte Hornets -17.5,95.0%,17.3%
2026-03-31T19:12:25.113847+00:00,Charlotte Hornets at Brooklyn Nets,"Mar 31, 7:40 PM ET",Total,FanDuel,Over 219.5 (-110) vs Under 219.5 (-110),Over 219.5,70.2%,6.4%
2026-03-31T19:12:25.113847+00:00,Dallas Mavericks at Milwaukee Bucks,"Mar 31, 8:10 PM ET",Moneyline,FanDuel,Dallas Mavericks -130 vs Milwaukee Bucks +110,Dallas Mavericks,54.3%,-2.2%
2026-03-31T19:12:25.113847+00:00,Dallas Mavericks at Milwaukee Bucks,"Mar 31, 8:10 PM ET",Spread,FanDuel,Dallas Mavericks -2 (-110) vs Milwaukee Bucks +2 (-110),Dallas Mavericks -2,55.1%,-0.3%
2026-03-31T19:12:25.113847+00:00,Dallas Mavericks at Milwaukee Bucks,"Mar 31, 8:10 PM ET",Total,FanDuel,Over 229.5 (-114) vs Under 229.5 (-106),Over 229.5,53.8%,-0.9%
2026-03-31T19:12:25.113847+00:00,Toronto Raptors at Detroit Pistons,"Mar 31, 8:10 PM ET",Moneyline,FanDuel,Toronto Raptors +134 vs Detroit Pistons -158,Detroit Pistons,58.9%,-2.3%
2026-03-31T19:12:25.113847+00:00,Toronto Raptors at Detroit Pistons,"Mar 31, 8:10 PM ET",Spread,FanDuel,Toronto Raptors +3 (-110) vs Detroit Pistons -3 (-110),Detroit Pistons -3,60.7%,1.9%
2026-03-31T19:12:25.113847+00:00,Toronto Raptors at Detroit Pistons,"Mar 31, 8:10 PM ET",Total,FanDuel,Over 219.5 (-114) vs Under 219.5 (-106),Over 219.5,56.0%,0.1%
2026-03-31T19:12:25.113847+00:00,New York Knicks at Houston Rockets,"Mar 31, 8:10 PM ET",Moneyline,FanDuel,New York Knicks -110 vs Houston Rockets -106,New York Knicks,50.4%,-1.9%
2026-03-31T19:12:25.113847+00:00,New York Knicks at Houston Rockets,"Mar 31, 8:10 PM ET",Spread,FanDuel,New York Knicks -1 (-106) vs Houston Rockets +1 (-114),Houston Rockets +1,51.2%,-2.1%
2026-03-31T19:12:25.113847+00:00,New York Knicks at Houston Rockets,"Mar 31, 8:10 PM ET",Total,FanDuel,Over 217.5 (-110) vs Under 217.5 (-110),Over 217.5,50.2%,-2.3%
2026-03-31T19:12:25.113847+00:00,Cleveland Cavaliers at Los Angeles Lakers,"Mar 31, 10:40 PM ET",Moneyline,FanDuel,Cleveland Cavaliers +114 vs Los Angeles Lakers -134,Los Angeles Lakers,55.1%,-2.2%
2026-03-31T19:12:25.113847+00:00,Cleveland Cavaliers at Los Angeles Lakers,"Mar 31, 10:40 PM ET",Spread,FanDuel,Cleveland Cavaliers +2.5 (-112) vs Los Angeles Lakers -2.5 (-108),Los Angeles Lakers -2.5,55.6%,-0.2%
2026-03-31T19:12:25.113847+00:00,Cleveland Cavaliers at Los Angeles Lakers,"Mar 31, 10:40 PM ET",Total,FanDuel,Over 234.5 (-108) vs Under 234.5 (-112),Over 234.5,51.9%,-1.6%
2026-03-31T19:12:25.113847+00:00,Portland Trail Blazers at Los Angeles Clippers,"Mar 31, 11:10 PM ET",Moneyline,FanDuel,Portland Trail Blazers +176 vs Los Angeles Clippers -210,Los Angeles Clippers,65.2%,-2.6%
2026-03-31T19:12:25.113847+00:00,Portland Trail Blazers at Los Angeles Clippers,"Mar 31, 11:10 PM ET",Spread,FanDuel,Portland Trail Blazers +5.5 (-110) vs Los Angeles Clippers -5.5 (-110),Los Angeles Clippers -5.5,68.2%,4.9%
2026-03-31T19:12:25.113847+00:00,Portland Trail Blazers at Los Angeles Clippers,"Mar 31, 11:10 PM ET",Total,FanDuel,Over 227.5 (-106) vs Under 227.5 (-114),Over 227.5,56.2%,0.3%
2026-03-31T19:13:26.284239+00:00,Phoenix Suns at Orlando Magic,"Mar 31, 7:10 PM ET",Moneyline,FanDuel,Phoenix Suns +114 vs Orlando Magic -134,Orlando Magic,55.1%,-2.2%
2026-03-31T19:13:26.284239+00:00,Phoenix Suns at Orlando Magic,"Mar 31, 7:10 PM ET",Spread,FanDuel,Phoenix Suns +2.5 (-114) vs Orlando Magic -2.5 (-106),Orlando Magic -2.5,55.0%,-0.4%
2026-03-31T19:13:26.284239+00:00,Phoenix Suns at Orlando Magic,"Mar 31, 7:10 PM ET",Total,FanDuel,Over 224.5 (-112) vs Under 224.5 (-108),Over 224.5,53.3%,-1.0%
2026-03-31T19:13:26.284239+00:00,Charlotte Hornets at Brooklyn Nets,"Mar 31, 7:40 PM ET",Moneyline,FanDuel,Charlotte Hornets -2200 vs Brooklyn Nets +1100,Charlotte Hornets,92.0%,-3.7%
2026-03-31T19:13:26.284239+00:00,Charlotte Hornets at Brooklyn Nets,"Mar 31, 7:40 PM ET",Spread,FanDuel,Charlotte Hornets -17.5 (-106) vs Brooklyn Nets +17.5 (-114),Charlotte Hornets -17.5,95.0%,17.3%
2026-03-31T19:13:26.284239+00:00,Charlotte Hornets at Brooklyn Nets,"Mar 31, 7:40 PM ET",Total,FanDuel,Over 219.5 (-110) vs Under 219.5 (-110),Over 219.5,70.2%,6.4%
2026-03-31T19:13:26.284239+00:00,Dallas Mavericks at Milwaukee Bucks,"Mar 31, 8:10 PM ET",Moneyline,FanDuel,Dallas Mavericks -130 vs Milwaukee Bucks +110,Dallas Mavericks,54.3%,-2.2%
2026-03-31T19:13:26.284239+00:00,Dallas Mavericks at Milwaukee Bucks,"Mar 31, 8:10 PM ET",Spread,FanDuel,Dallas Mavericks -2 (-110) vs Milwaukee Bucks +2 (-110),Dallas Mavericks -2,55.1%,-0.3%
2026-03-31T19:13:26.284239+00:00,Dallas Mavericks at Milwaukee Bucks,"Mar 31, 8:10 PM ET",Total,FanDuel,Over 229.5 (-114) vs Under 229.5 (-106),Over 229.5,53.8%,-0.9%
2026-03-31T19:13:26.284239+00:00,Toronto Raptors at Detroit Pistons,"Mar 31, 8:10 PM ET",Moneyline,FanDuel,Toronto Raptors +134 vs Detroit Pistons -158,Detroit Pistons,58.9%,-2.3%
2026-03-31T19:13:26.284239+00:00,Toronto Raptors at Detroit Pistons,"Mar 31, 8:10 PM ET",Spread,FanDuel,Toronto Raptors +3 (-110) vs Detroit Pistons -3 (-110),Detroit Pistons -3,60.7%,1.9%
2026-03-31T19:13:26.284239+00:00,Toronto Raptors at Detroit Pistons,"Mar 31, 8:10 PM ET",Total,FanDuel,Over 219.5 (-114) vs Under 219.5 (-106),Over 219.5,56.0%,0.1%
2026-03-31T19:13:26.284239+00:00,New York Knicks at Houston Rockets,"Mar 31, 8:10 PM ET",Moneyline,FanDuel,New York Knicks -110 vs Houston Rockets -106,New York Knicks,50.4%,-1.9%
2026-03-31T19:13:26.284239+00:00,New York Knicks at Houston Rockets,"Mar 31, 8:10 PM ET",Spread,FanDuel,New York Knicks -1 (-106) vs Houston Rockets +1 (-114),Houston Rockets +1,51.2%,-2.1%
2026-03-31T19:13:26.284239+00:00,New York Knicks at Houston Rockets,"Mar 31, 8:10 PM ET",Total,FanDuel,Over 217.5 (-110) vs Under 217.5 (-110),Over 217.5,50.2%,-2.3%
2026-03-31T19:13:26.284239+00:00,Cleveland Cavaliers at Los Angeles Lakers,"Mar 31, 10:40 PM ET",Moneyline,FanDuel,Cleveland Cavaliers +114 vs Los Angeles Lakers -134,Los Angeles Lakers,55.1%,-2.2%
2026-03-31T19:13:26.284239+00:00,Cleveland Cavaliers at Los Angeles Lakers,"Mar 31, 10:40 PM ET",Spread,FanDuel,Cleveland Cavaliers +2.5 (-112) vs Los Angeles Lakers -2.5 (-108),Los Angeles Lakers -2.5,55.6%,-0.2%
2026-03-31T19:13:26.284239+00:00,Cleveland Cavaliers at Los Angeles Lakers,"Mar 31, 10:40 PM ET",Total,FanDuel,Over 234.5 (-108) vs Under 234.5 (-112),Over 234.5,51.9%,-1.6%
2026-03-31T19:13:26.284239+00:00,Portland Trail Blazers at Los Angeles Clippers,"Mar 31, 11:10 PM ET",Moneyline,FanDuel,Portland Trail Blazers +176 vs Los Angeles Clippers -210,Los Angeles Clippers,65.2%,-2.6%
2026-03-31T19:13:26.284239+00:00,Portland Trail Blazers at Los Angeles Clippers,"Mar 31, 11:10 PM ET",Spread,FanDuel,Portland Trail Blazers +5.5 (-110) vs Los Angeles Clippers -5.5 (-110),Los Angeles Clippers -5.5,68.2%,4.9%
2026-03-31T19:13:26.284239+00:00,Portland Trail Blazers at Los Angeles Clippers,"Mar 31, 11:10 PM ET",Total,FanDuel,Over 227.5 (-106) vs Under 227.5 (-114),Over 227.5,56.2%,0.3%
2026-03-31T19:14:21.006814+00:00,Phoenix Suns at Orlando Magic,"Mar 31, 7:10 PM ET",Moneyline,FanDuel,Phoenix Suns +114 vs Orlando Magic -134,Orlando Magic,55.1%,-2.2%
2026-03-31T19:14:21.006814+00:00,Phoenix Suns at Orlando Magic,"Mar 31, 7:10 PM ET",Spread,FanDuel,Phoenix Suns +2.5 (-114) vs Orlando Magic -2.5 (-106),Orlando Magic -2.5,55.0%,-0.4%
2026-03-31T19:14:21.006814+00:00,Phoenix Suns at Orlando Magic,"Mar 31, 7:10 PM ET",Total,FanDuel,Over 224.5 (-112) vs Under 224.5 (-108),Over 224.5,53.3%,-1.0%
2026-03-31T19:14:21.006814+00:00,Charlotte Hornets at Brooklyn Nets,"Mar 31, 7:40 PM ET",Moneyline,FanDuel,Charlotte Hornets -2200 vs Brooklyn Nets +1100,Charlotte Hornets,92.0%,-3.7%
2026-03-31T19:14:21.006814+00:00,Charlotte Hornets at Brooklyn Nets,"Mar 31, 7:40 PM ET",Spread,FanDuel,Charlotte Hornets -17.5 (-106) vs Brooklyn Nets +17.5 (-114),Charlotte Hornets -17.5,95.0%,17.3%
2026-03-31T19:14:21.006814+00:00,Charlotte Hornets at Brooklyn Nets,"Mar 31, 7:40 PM ET",Total,FanDuel,Over 219.5 (-110) vs Under 219.5 (-110),Over 219.5,70.2%,6.4%
2026-03-31T19:14:21.006814+00:00,Dallas Mavericks at Milwaukee Bucks,"Mar 31, 8:10 PM ET",Moneyline,FanDuel,Dallas Mavericks -130 vs Milwaukee Bucks +110,Dallas Mavericks,54.3%,-2.2%
2026-03-31T19:14:21.006814+00:00,Dallas Mavericks at Milwaukee Bucks,"Mar 31, 8:10 PM ET",Spread,FanDuel,Dallas Mavericks -2 (-110) vs Milwaukee Bucks +2 (-110),Dallas Mavericks -2,55.1%,-0.3%
2026-03-31T19:14:21.006814+00:00,Dallas Mavericks at Milwaukee Bucks,"Mar 31, 8:10 PM ET",Total,FanDuel,Over 229.5 (-114) vs Under 229.5 (-106),Over 229.5,53.8%,-0.9%
2026-03-31T19:14:21.006814+00:00,Toronto Raptors at Detroit Pistons,"Mar 31, 8:10 PM ET",Moneyline,FanDuel,Toronto Raptors +134 vs Detroit Pistons -158,Detroit Pistons,58.9%,-2.3%
2026-03-31T19:14:21.006814+00:00,Toronto Raptors at Detroit Pistons,"Mar 31, 8:10 PM ET",Spread,FanDuel,Toronto Raptors +3 (-110) vs Detroit Pistons -3 (-110),Detroit Pistons -3,60.7%,1.9%
2026-03-31T19:14:21.006814+00:00,Toronto Raptors at Detroit Pistons,"Mar 31, 8:10 PM ET",Total,FanDuel,Over 219.5 (-114) vs Under 219.5 (-106),Over 219.5,56.0%,0.1%
2026-03-31T19:14:21.006814+00:00,New York Knicks at Houston Rockets,"Mar 31, 8:10 PM ET",Moneyline,FanDuel,New York Knicks -110 vs Houston Rockets -106,New York Knicks,50.4%,-1.9%
2026-03-31T19:14:21.006814+00:00,New York Knicks at Houston Rockets,"Mar 31, 8:10 PM ET",Spread,FanDuel,New York Knicks -1 (-106) vs Houston Rockets +1 (-114),Houston Rockets +1,51.2%,-2.1%
2026-03-31T19:14:21.006814+00:00,New York Knicks at Houston Rockets,"Mar 31, 8:10 PM ET",Total,FanDuel,Over 217.5 (-110) vs Under 217.5 (-110),Over 217.5,50.2%,-2.3%
2026-03-31T19:14:21.006814+00:00,Cleveland Cavaliers at Los Angeles Lakers,"Mar 31, 10:40 PM ET",Moneyline,FanDuel,Cleveland Cavaliers +114 vs Los Angeles Lakers -134,Los Angeles Lakers,55.1%,-2.2%
2026-03-31T19:14:21.006814+00:00,Cleveland Cavaliers at Los Angeles Lakers,"Mar 31, 10:40 PM ET",Spread,FanDuel,Cleveland Cavaliers +2.5 (-112) vs Los Angeles Lakers -2.5 (-108),Los Angeles Lakers -2.5,55.6%,-0.2%
2026-03-31T19:14:21.006814+00:00,Cleveland Cavaliers at Los Angeles Lakers,"Mar 31, 10:40 PM ET",Total,FanDuel,Over 234.5 (-108) vs Under 234.5 (-112),Over 234.5,51.9%,-1.6%
2026-03-31T19:14:21.006814+00:00,Portland Trail Blazers at Los Angeles Clippers,"Mar 31, 11:10 PM ET",Moneyline,FanDuel,Portland Trail Blazers +184 vs Los Angeles Clippers -220,Los Angeles Clippers,66.1%,-2.6%
2026-03-31T19:14:21.006814+00:00,Portland Trail Blazers at Los Angeles Clippers,"Mar 31, 11:10 PM ET",Spread,FanDuel,Portland Trail Blazers +5.5 (-110) vs Los Angeles Clippers -5.5 (-110),Los Angeles Clippers -5.5,69.4%,5.4%
2026-03-31T19:14:21.006814+00:00,Portland Trail Blazers at Los Angeles Clippers,"Mar 31, 11:10 PM ET",Total,FanDuel,Over 227.5 (-110) vs Under 227.5 (-110),Over 227.5,57.7%,1.0%
2026-03-31T19:15:23.151155+00:00,Phoenix Suns at Orlando Magic,"Mar 31, 7:10 PM ET",Moneyline,FanDuel,Phoenix Suns +114 vs Orlando Magic -134,Orlando Magic,55.1%,-2.2%
2026-03-31T19:15:23.151155+00:00,Phoenix Suns at Orlando Magic,"Mar 31, 7:10 PM ET",Spread,FanDuel,Phoenix Suns +2.5 (-114) vs Orlando Magic -2.5 (-106),Orlando Magic -2.5,55.0%,-0.4%
2026-03-31T19:15:23.151155+00:00,Phoenix Suns at Orlando Magic,"Mar 31, 7:10 PM ET",Total,FanDuel,Over 224.5 (-112) vs Under 224.5 (-108),Over 224.5,53.3%,-1.0%
2026-03-31T19:15:23.151155+00:00,Charlotte Hornets at Brooklyn Nets,"Mar 31, 7:40 PM ET",Moneyline,FanDuel,Charlotte Hornets -2200 vs Brooklyn Nets +1100,Charlotte Hornets,92.0%,-3.7%
2026-03-31T19:15:23.151155+00:00,Charlotte Hornets at Brooklyn Nets,"Mar 31, 7:40 PM ET",Spread,FanDuel,Charlotte Hornets -17.5 (-106) vs Brooklyn Nets +17.5 (-114),Charlotte Hornets -17.5,95.0%,17.3%
2026-03-31T19:15:23.151155+00:00,Charlotte Hornets at Brooklyn Nets,"Mar 31, 7:40 PM ET",Total,FanDuel,Over 219.5 (-110) vs Under 219.5 (-110),Over 219.5,70.2%,6.4%
2026-03-31T19:15:23.151155+00:00,Dallas Mavericks at Milwaukee Bucks,"Mar 31, 8:10 PM ET",Moneyline,FanDuel,Dallas Mavericks -130 vs Milwaukee Bucks +110,Dallas Mavericks,54.3%,-2.2%
2026-03-31T19:15:23.151155+00:00,Dallas Mavericks at Milwaukee Bucks,"Mar 31, 8:10 PM ET",Spread,FanDuel,Dallas Mavericks -2 (-110) vs Milwaukee Bucks +2 (-110),Dallas Mavericks -2,55.1%,-0.3%
2026-03-31T19:15:23.151155+00:00,Dallas Mavericks at Milwaukee Bucks,"Mar 31, 8:10 PM ET",Total,FanDuel,Over 229.5 (-114) vs Under 229.5 (-106),Over 229.5,53.8%,-0.9%
2026-03-31T19:15:23.151155+00:00,Toronto Raptors at Detroit Pistons,"Mar 31, 8:10 PM ET",Moneyline,FanDuel,Toronto Raptors +134 vs Detroit Pistons -158,Detroit Pistons,58.9%,-2.3%
2026-03-31T19:15:23.151155+00:00,Toronto Raptors at Detroit Pistons,"Mar 31, 8:10 PM ET",Spread,FanDuel,Toronto Raptors +3 (-110) vs Detroit Pistons -3 (-110),Detroit Pistons -3,60.7%,1.9%
2026-03-31T19:15:23.151155+00:00,Toronto Raptors at Detroit Pistons,"Mar 31, 8:10 PM ET",Total,FanDuel,Over 219.5 (-114) vs Under 219.5 (-106),Over 219.5,56.0%,0.1%
2026-03-31T19:15:23.151155+00:00,New York Knicks at Houston Rockets,"Mar 31, 8:10 PM ET",Moneyline,FanDuel,New York Knicks -110 vs Houston Rockets -106,New York Knicks,50.4%,-1.9%
2026-03-31T19:15:23.151155+00:00,New York Knicks at Houston Rockets,"Mar 31, 8:10 PM ET",Spread,FanDuel,New York Knicks -1 (-106) vs Houston Rockets +1 (-114),Houston Rockets +1,51.2%,-2.1%
2026-03-31T19:15:23.151155+00:00,New York Knicks at Houston Rockets,"Mar 31, 8:10 PM ET",Total,FanDuel,Over 217.5 (-110) vs Under 217.5 (-110),Over 217.5,50.2%,-2.3%
2026-03-31T19:15:23.151155+00:00,Cleveland Cavaliers at Los Angeles Lakers,"Mar 31, 10:40 PM ET",Moneyline,FanDuel,Cleveland Cavaliers +114 vs Los Angeles Lakers -134,Los Angeles Lakers,55.1%,-2.2%
2026-03-31T19:15:23.151155+00:00,Cleveland Cavaliers at Los Angeles Lakers,"Mar 31, 10:40 PM ET",Spread,FanDuel,Cleveland Cavaliers +2.5 (-112) vs Los Angeles Lakers -2.5 (-108),Los Angeles Lakers -2.5,55.6%,-0.2%
2026-03-31T19:15:23.151155+00:00,Cleveland Cavaliers at Los Angeles Lakers,"Mar 31, 10:40 PM ET",Total,FanDuel,Over 234.5 (-108) vs Under 234.5 (-112),Over 234.5,51.9%,-1.6%
2026-03-31T19:15:23.151155+00:00,Portland Trail Blazers at Los Angeles Clippers,"Mar 31, 11:10 PM ET",Moneyline,FanDuel,Portland Trail Blazers +184 vs Los Angeles Clippers -220,Los Angeles Clippers,66.1%,-2.6%
2026-03-31T19:15:23.151155+00:00,Portland Trail Blazers at Los Angeles Clippers,"Mar 31, 11:10 PM ET",Spread,FanDuel,Portland Trail Blazers +5.5 (-110) vs Los Angeles Clippers -5.5 (-110),Los Angeles Clippers -5.5,69.4%,5.4%
2026-03-31T19:15:23.151155+00:00,Portland Trail Blazers at Los Angeles Clippers,"Mar 31, 11:10 PM ET",Total,FanDuel,Over 227.5 (-110) vs Under 227.5 (-110),Over 227.5,57.7%,1.0%
2026-03-31T19:16:22.980637+00:00,Phoenix Suns at Orlando Magic,"Mar 31, 7:10 PM ET",Moneyline,FanDuel,Phoenix Suns +114 vs Orlando Magic -134,Orlando Magic,55.1%,-2.2%
2026-03-31T19:16:22.980637+00:00,Phoenix Suns at Orlando Magic,"Mar 31, 7:10 PM ET",Spread,FanDuel,Phoenix Suns +2.5 (-114) vs Orlando Magic -2.5 (-106),Orlando Magic -2.5,55.0%,-0.4%
2026-03-31T19:16:22.980637+00:00,Phoenix Suns at Orlando Magic,"Mar 31, 7:10 PM ET",Total,FanDuel,Over 224.5 (-112) vs Under 224.5 (-108),Over 224.5,53.3%,-1.0%
2026-03-31T19:16:22.980637+00:00,Charlotte Hornets at Brooklyn Nets,"Mar 31, 7:40 PM ET",Moneyline,FanDuel,Charlotte Hornets -2200 vs Brooklyn Nets +1100,Charlotte Hornets,92.0%,-3.7%
2026-03-31T19:16:22.980637+00:00,Charlotte Hornets at Brooklyn Nets,"Mar 31, 7:40 PM ET",Spread,FanDuel,Charlotte Hornets -17.5 (-106) vs Brooklyn Nets +17.5 (-114),Charlotte Hornets -17.5,95.0%,17.3%
2026-03-31T19:16:22.980637+00:00,Charlotte Hornets at Brooklyn Nets,"Mar 31, 7:40 PM ET",Total,FanDuel,Over 219.5 (-110) vs Under 219.5 (-110),Over 219.5,70.2%,6.4%
2026-03-31T19:16:22.980637+00:00,Dallas Mavericks at Milwaukee Bucks,"Mar 31, 8:10 PM ET",Moneyline,FanDuel,Dallas Mavericks -130 vs Milwaukee Bucks +110,Dallas Mavericks,54.3%,-2.2%
2026-03-31T19:16:22.980637+00:00,Dallas Mavericks at Milwaukee Bucks,"Mar 31, 8:10 PM ET",Spread,FanDuel,Dallas Mavericks -2 (-110) vs Milwaukee Bucks +2 (-110),Dallas Mavericks -2,55.1%,-0.3%
2026-03-31T19:16:22.980637+00:00,Dallas Mavericks at Milwaukee Bucks,"Mar 31, 8:10 PM ET",Total,FanDuel,Over 229.5 (-114) vs Under 229.5 (-106),Over 229.5,53.8%,-0.9%
2026-03-31T19:16:22.980637+00:00,Toronto Raptors at Detroit Pistons,"Mar 31, 8:10 PM ET",Moneyline,FanDuel,Toronto Raptors +134 vs Detroit Pistons -158,Detroit Pistons,58.9%,-2.3%
2026-03-31T19:16:22.980637+00:00,Toronto Raptors at Detroit Pistons,"Mar 31, 8:10 PM ET",Spread,FanDuel,Toronto Raptors +3 (-110) vs Detroit Pistons -3 (-110),Detroit Pistons -3,60.7%,1.9%
2026-03-31T19:16:22.980637+00:00,Toronto Raptors at Detroit Pistons,"Mar 31, 8:10 PM ET",Total,FanDuel,Over 219.5 (-114) vs Under 219.5 (-106),Over 219.5,56.0%,0.1%
2026-03-31T19:16:22.980637+00:00,New York Knicks at Houston Rockets,"Mar 31, 8:10 PM ET",Moneyline,FanDuel,New York Knicks -110 vs Houston Rockets -106,New York Knicks,50.4%,-1.9%
2026-03-31T19:16:22.980637+00:00,New York Knicks at Houston Rockets,"Mar 31, 8:10 PM ET",Spread,FanDuel,New York Knicks -1 (-106) vs Houston Rockets +1 (-114),Houston Rockets +1,51.2%,-2.1%
2026-03-31T19:16:22.980637+00:00,New York Knicks at Houston Rockets,"Mar 31, 8:10 PM ET",Total,FanDuel,Over 217.5 (-110) vs Under 217.5 (-110),Over 217.5,50.2%,-2.3%
2026-03-31T19:16:22.980637+00:00,Cleveland Cavaliers at Los Angeles Lakers,"Mar 31, 10:40 PM ET",Moneyline,FanDuel,Cleveland Cavaliers +114 vs Los Angeles Lakers -134,Los Angeles Lakers,55.1%,-2.2%
2026-03-31T19:16:22.980637+00:00,Cleveland Cavaliers at Los Angeles Lakers,"Mar 31, 10:40 PM ET",Spread,FanDuel,Cleveland Cavaliers +2.5 (-112) vs Los Angeles Lakers -2.5 (-108),Los Angeles Lakers -2.5,55.6%,-0.2%
2026-03-31T19:16:22.980637+00:00,Cleveland Cavaliers at Los Angeles Lakers,"Mar 31, 10:40 PM ET",Total,FanDuel,Over 234.5 (-108) vs Under 234.5 (-112),Over 234.5,51.9%,-1.6%
2026-03-31T19:16:22.980637+00:00,Portland Trail Blazers at Los Angeles Clippers,"Mar 31, 11:10 PM ET",Moneyline,FanDuel,Portland Trail Blazers +184 vs Los Angeles Clippers -220,Los Angeles Clippers,66.1%,-2.6%
